No,Text,Sentiment,Timestamp,User,Platform,Hashtags,Retweets,Likes,Country,Year,Month,Day,Hour,Platform_LE
136, Elation over discovering a hidden gem in the city.   , Elation       ,2012-02-18 14:30:00, UrbanExplorer2  ,Twitter, #Elation #HiddenGem                            ,0.42857142857142855,0.42857142857142855, USA      ,2012,2,18,14,2
137, The euphoria of a surprise birthday celebration.     , Euphoria      ,2018-11-05 21:45:00, BirthdayJoy     ,Instagram, #Euphoria #BirthdaySurprise                   ,0.2857142857142857,0.2857142857142857, UK   ,2018,11,5,21,1
138, Contentment in the simplicity of a home-cooked meal. , Contentment   ,2015-09-12 13:20:00, HomeChef        ,Facebook, #Contentment #HomeCooking                     ,0.5714285714285714,0.5714285714285714, India    ,2015,9,12,13,0
139, Serenity found in the melody of a peaceful piano.    , Serenity      ,2016-07-30 18:10:00, MusicLover4     ,Twitter, #Serenity #PeacefulMelody                    ,0.3714285714285714,0.35714285714285715, Canada      ,2016,7,30,18,2
140, Gratitude for the supportive community around me.    , Gratitude     ,2013-04-20 10:30:00, CommunityLove   ,Instagram, #Gratitude #CommunitySupport                   ,0.7142857142857142,0.7142857142857142, USA ,2013,4,20,10,1
141, Hopeful about the prospects of a new business venture., Hope          ,2017-12-08 19:15:00, EntrepreneurHope,Facebook, #Hope #BusinessVenture                        ,0.4857142857142857,0.49999999999999994, Canada    ,2017,12,8,19,0
142, Empowerment through mentoring and guiding others.    , Empowerment   ,2014-06-03 08:20:00, MentorEmpower   ,Twitter, #Empowerment #Mentorship                      ,0.2857142857142857,0.2857142857142857, UK       ,2014,6,3,8,2
143, Compassion shown through acts of kindness in the community., Compassion,2019-01-15 14:50:00, KindnessInAction,Instagram, #Compassion #CommunityKindness               ,0.3714285714285714,0.35714285714285715, Australia ,2019,1,15,14,1
144, Tenderness in a heartfelt message to a loved one.    , Tenderness    ,2016-12-25 19:30:00, LoveExpress     ,Facebook, #Tenderness #LoveNote                         ,0.5714285714285714,0.5714285714285714, UK          ,2016,12,25,19,0
145, Arousal of excitement before a much-awaited trip.    , Arousal       ,2018-03-10 09:45:00, TravelExcitement,Twitter, #Arousal #TravelAdventure                     ,0.42857142857142855,0.42857142857142855, India    ,2018,3,10,9,2
146, Enthusiasm for a new artistic project in the works.  , Enthusiasm    ,2020-09-17 16:30:00, ArtisticSpirit  ,Instagram, #Enthusiasm #ArtisticProject                 ,0.2857142857142857,0.2857142857142857, USA       ,2020,9,17,16,1
147, Feeling a sense of fulfillment after helping others. , Fulfillment   ,2011-08-28 18:45:00, HelperHeart     ,Facebook, #Fulfillment #HelpingOthers                  ,0.4857142857142857,0.49999999999999994, Canada    ,2011,8,28,18,0
148, Reverence for the historical significance of a landmark., Reverence ,2017-11-01 15:30:00, HistoryBuff     ,Twitter, #Reverence #HistoricalSite                   ,0.3714285714285714,0.35714285714285715, Australia ,2017,11,1,15,2
149, Elation after achieving a fitness milestone.         , Elation       ,2019-06-15 10:00:00, FitnessAchiever2,Instagram, #Elation #FitnessMilestone                   ,0.5714285714285714,0.5714285714285714, UK           ,2019,6,15,10,1
150, The euphoria of a successful product launch.         , Euphoria      ,2022-04-03 11:45:00, ProductLaunchJoy,Facebook, #Euphoria #ProductLaunchSuccess              ,0.2857142857142857,0.2857142857142857, USA       ,2022,4,3,11,0
151, Contentment in the embrace of a loved one.           , Contentment   ,2010-11-12 20:20:00, LovingEmbrace   ,Twitter, #Contentment #Love                             ,0.7142857142857142,0.7142857142857142, India    ,2010,11,12,20,2
152, Serenity found in the beauty of a sunset by the sea.  , Serenity      ,2011-07-22 18:30:00, SunsetWatcher2  ,Instagram, #Serenity #SunsetViews                       ,0.4857142857142857,0.49999999999999994, Canada     ,2011,7,22,18,1
153, Gratitude for the small joys that each day brings.   , Gratitude     ,2012-03-30 11:20:00, JoyfulHeart2    ,Facebook, #Gratitude #SmallJoys                        ,0.2857142857142857,0.2857142857142857, Australia   ,2012,3,30,11,0
154, Hopeful about the potential for personal growth.      , Hope          ,2013-10-05 16:40:00, GrowthOptimist  ,Twitter, #Hope #PersonalDevelopment                    ,0.3714285714285714,0.35714285714285715, UK       ,2013,10,5,16,2
155, Empowerment through learning a new skill.            , Empowerment   ,2014-07-10 13:15:00, SkillEmpower    ,Instagram, #Empowerment #SkillBuilding                   ,0.5714285714285714,0.5714285714285714, India   ,2014,7,10,13,1
156, Compassion in volunteering for a local charity.       , Compassion    ,2015-12-18 14:20:00, CharityVolunteer,Facebook, #Compassion #VolunteerWork                   ,0.3714285714285714,0.35714285714285715, USA      ,2015,12,18,14,0
157, Tenderness in a quiet moment shared with a pet.      , Tenderness    ,2016-02-10 19:45:00, PetLove         ,Twitter, #Tenderness #PetLove                          ,0.5714285714285714,0.5714285714285714, Canada   ,2016,2,10,19,2
158, Arousal of excitement for an upcoming festival.       , Arousal       ,2017-09-25 11:30:00, FestivalFan     ,Instagram, #Arousal #FestivalExcitement               ,0.42857142857142855,0.42857142857142855, UK ,2017,9,25,11,1
159, Enthusiasm for a DIY home improvement project.       , Enthusiasm    ,2018-04-15 16:00:00, DIYEnthusiast   ,Facebook, #Enthusiasm #HomeImprovement                 ,0.2857142857142857,0.2857142857142857, Australia   ,2018,4,15,16,0
160, Fulfillment in completing a challenging puzzle.      , Fulfillment   ,2019-11-28 18:20:00, PuzzleMaster    ,Twitter, #Fulfillment #PuzzleChallenge                ,0.4857142857142857,0.49999999999999994, India    ,2019,11,28,18,2
161, Reverence for the wonders of nature on a hiking trail., Reverence ,2020-05-11 15:00:00, NatureAdmirer   ,Instagram, #Reverence #NatureExploration                ,0.3714285714285714,0.35714285714285715, USA        ,2020,5,11,15,1
162, Elation after a surprise reunion with a childhood friend., Elation   ,2021-02-05 09:30:00, ChildhoodJoy    ,Facebook, #Elation #FriendshipReunion                  ,0.5714285714285714,0.5714285714285714, Canada      ,2021,2,5,9,0
163, Suffering from despair after another setback.      , Despair         ,2021-03-10 08:30:00, StrugglingSoul    ,Twitter, #Despair #Struggle                              ,0.0,0.0, USA          ,2021,3,10,8,2
164," Overwhelmed by grief, missing a loved one dearly.  ", Grief           ,2022-07-05 15:45:00, MourningHeart     ,Instagram, #Grief #Loss                                   ,0.08571428571428572,0.07142857142857142, Canada          ,2022,7,5,15,1
165, Loneliness creeps in as the night grows colder.    , Loneliness      ,2019-11-18 21:20:00, SolitarySoul      ,Facebook, #Loneliness #Isolation                         ,0.14285714285714285,0.14285714285714285, UK           ,2019,11,18,21,0
166, Jealousy consumes me as I witness others' success. , Jealousy        ,2020-08-12 11:30:00, EnviousObserver   ,Twitter, #Jealousy #Envy                               ,0.2,0.2142857142857143, India        ,2020,8,12,11,2
167, Resentment building up over past betrayals.        , Resentment      ,2018-05-22 14:45:00, BitterHeart       ,Instagram, #Resentment #Bitterness                       ,0.057142857142857134,0.07142857142857142, Australia     ,2018,5,22,14,1
168, Frustration mounts as obstacles block my path.     , Frustration     ,2017-01-30 16:10:00, BlockedGoals      ,Facebook, #Frustration #Obstacles                       ,0.14285714285714285,0.14285714285714285, USA          ,2017,1,30,16,0
169," Boredom sets in, the day feels endlessly dull.     ", Boredom         ,2016-09-28 19:45:00, BoredMind         ,Twitter, #Boredom #LackOfInterest                     ,0.08571428571428572,0.07142857142857142, Canada        ,2016,9,28,19,2
170," Anxiety grips my heart, worry clouds my thoughts.  ", Anxiety         ,2019-04-15 09:00:00, WorriedMind       ,Instagram, #Anxiety #Worry                               ,0.2,0.2142857142857143, UK           ,2019,4,15,9,1
171, Intimidation by the unknown future ahead.          , Intimidation    ,2021-12-03 18:30:00, FearfulSoul       ,Facebook, #Intimidation #Fear                           ,0.2857142857142857,0.2857142857142857, India        ,2021,12,3,18,0
172, Helplessness sinks in as challenges pile up.       , Helplessness    ,2020-06-20 14:20:00, OverwhelmedHeart  ,Twitter, #Helplessness #Overwhelmed                    ,0.08571428571428572,0.07142857142857142, Australia    ,2020,6,20,14,2
173, Envy eats away at me as I see others' prosperity.  , Envy            ,2018-11-07 11:30:00, CovetousMind     ,Instagram, #Envy #Desire                                ,0.14285714285714285,0.14285714285714285, Canada        ,2018,11,7,11,1
174, Regret over missed opportunities haunts my thoughts., Regret         ,2017-08-25 16:00:00, RemorsefulSoul   ,Facebook, #Regret #MissedChances                       ,0.2,0.2142857142857143, UK           ,2017,8,25,16,0
175, Disgust at the sight of injustice and cruelty.     , Disgust         ,2019-02-11 09:45:00, DisgustedHeart   ,Twitter, #Disgust #Injustice                          ,0.057142857142857134,0.07142857142857142, India        ,2019,2,11,9,2
176," Drowning in despair, hope slipping through my fingers.", Despair      ,2016-04-02 20:20:00, HopelessHeart    ,Instagram, #Despair #Hopeless                           ,0.14285714285714285,0.14285714285714285, USA          ,2016,4,2,20,1
177," Grief weighs heavy, tears a constant companion.    ", Grief           ,2015-10-18 15:30:00, TearfulSoul      ,Facebook, #Grief #Tears                                ,0.2,0.2142857142857143, Canada        ,2015,10,18,15,0
178," Loneliness in a crowded room, a silent cry for connection.", Loneliness ,2019-07-12 18:10:00, IsolatedMind     ,Twitter, #Loneliness #SeekingConnection              ,0.2857142857142857,0.2857142857142857, UK            ,2019,7,12,18,2
179," Jealousy gnaws at my confidence, a toxic emotion.  ", Jealousy        ,2018-06-03 16:30:00, SelfDoubt        ,Instagram, #Jealousy #Insecurity                       ,0.08571428571428572,0.07142857142857142, India         ,2018,6,3,16,1
180," Resentment festers, poisoning relationships.       ", Resentment      ,2022-01-15 12:00:00, BrokenTrust      ,Facebook, #Resentment #BrokenTrust                     ,0.14285714285714285,0.14285714285714285, Australia    ,2022,1,15,12,0
181," Frustration boils over, a volcanic eruption of emotions.", Frustration ,2017-04-10 14:45:00, ExplosiveMind    ,Twitter, #Frustration #EmotionalOutburst             ,0.2,0.2142857142857143, USA          ,2017,4,10,14,2
182," Boredom settles like dust, life feels mundane.     ", Boredom         ,2016-11-28 19:00:00, MundaneHeart     ,Instagram, #Boredom #Monotony                          ,0.057142857142857134,0.07142857142857142, Canada        ,2016,11,28,19,1
183," Anxiety grips my chest, a relentless grip on my thoughts.", Anxiety   ,2018-09-05 09:30:00, RestlessMind     ,Facebook, #Anxiety #Restlessness                      ,0.14285714285714285,0.14285714285714285, UK            ,2018,9,5,9,0
184," Intimidation by the challenges ahead, fear takes hold.", Intimidation ,2021-10-22 18:30:00, FearfulJourney   ,Twitter, #Intimidation #FacingFear                   ,0.2857142857142857,0.2857142857142857, India         ,2021,10,22,18,2
185," Helplessness engulfs me, drowning in a sea of problems.", Helplessness ,2019-05-08 14:20:00, OverwhelmedSoul  ,Instagram, #Helplessness #Struggling                   ,0.08571428571428572,0.07142857142857142, Australia    ,2019,5,8,14,1
186," Envy poisons my thoughts, coveting others' success.", Envy            ,2017-03-20 11:30:00, GreenEyedMonster ,Facebook, #Envy #Success                              ,0.14285714285714285,0.14285714285714285, Canada        ,2017,3,20,11,0
187, Regret for decisions that led to a painful present., Regret         ,2018-12-15 16:00:00, RegretfulMind    ,Twitter, #Regret #PastChoices                        ,0.2,0.2142857142857143, USA          ,2018,12,15,16,2
188, Disgust at the corruption that stains society.     , Disgust         ,2016-07-01 09:45:00, CorruptedHeart   ,Instagram, #Disgust #Corruption                        ,0.057142857142857134,0.07142857142857142, UK            ,2016,7,1,9,1
189," Sinking in despair, each day darker than the last. ", Despair         ,2020-08-20 20:20:00, DrowningSoul     ,Facebook, #Despair #DarkDays                          ,0.14285714285714285,0.14285714285714285, India         ,2020,8,20,20,0
190," Grief overwhelms, a storm of emotions within.      ", Grief           ,2021-02-25 15:30:00, StormyHeart      ,Twitter, #Grief #EmotionalStorm                      ,0.2,0.2142857142857143, Canada        ,2021,2,25,15,2
191," Loneliness echoes in empty spaces, yearning for connection.", Loneliness ,2019-09-12 18:10:00, EchoingSoul     ,Instagram, #Loneliness #YearningForConnection         ,0.2857142857142857,0.2857142857142857, Australia     ,2019,9,12,18,1
192," Jealousy poisons my thoughts, resentment brewing within.", Jealousy    ,2018-08-05 16:30:00, PoisonedMind    ,Facebook, #Jealousy #Resentment                       ,0.08571428571428572,0.07142857142857142, USA           ,2018,8,5,16,0
193," Resentment festers, a wound that refuses to heal.  ", Resentment      ,2017-01-12 12:00:00, UnforgivingSoul  ,Twitter, #Resentment #Unforgiving                    ,0.14285714285714285,0.14285714285714285, India         ,2017,1,12,12,2
194," Frustration escalates, a thunderstorm of emotions. ", Frustration     ,2022-04-05 14:45:00, ThunderingMind   ,Instagram, #Frustration #EmotionalOutburst            ,0.2,0.2142857142857143, UK            ,2022,4,5,14,1
195," Boredom lingers, a stagnant pool of indifference.  ", Boredom         ,2021-10-02 19:00:00, StagnantHeart    ,Facebook, #Boredom #Stagnation                        ,0.057142857142857134,0.07142857142857142, Canada        ,2021,10,2,19,0
